timestamp,energy_wh,_id,sensor_id,granularity
2025-03-28T09:01:41.558Z,2.76,68122923b740a0ec57d61230,sensor_001,15 minutes
2025-03-28T09:16:41.558Z,2.73,68122923b740a0ec57d61231,sensor_001,15 minutes
2025-03-28T09:31:41.558Z,2.73,68122923b740a0ec57d61232,sensor_001,15 minutes
2025-03-28T09:46:41.558Z,2.73,68122923b740a0ec57d61233,sensor_001,15 minutes
2025-03-28T10:01:41.558Z,2.76,68122923b740a0ec57d61234,sensor_001,15 minutes
2025-03-28T10:16:41.558Z,2.67,68122923b740a0ec57d61235,sensor_001,15 minutes
2025-03-28T10:31:41.558Z,2.76,68122923b740a0ec57d61236,sensor_001,15 minutes
2025-03-28T10:46:41.558Z,2.7,68122923b740a0ec57d61237,sensor_001,15 minutes
2025-03-28T11:01:41.558Z,2.79,68122923b740a0ec57d61238,sensor_001,15 minutes
2025-03-28T11:16:41.558Z,2.7,68122923b740a0ec57d61239,sensor_001,15 minutes
2025-03-28T11:31:41.558Z,2.79,68122923b740a0ec57d6123a,sensor_001,15 minutes
2025-03-28T11:46:41.558Z,2.73,68122923b740a0ec57d6123b,sensor_001,15 minutes
2025-03-28T12:01:41.558Z,2.73,68122923b740a0ec57d6123c,sensor_001,15 minutes
2025-03-28T12:16:41.558Z,2.76,68122923b740a0ec57d6123d,sensor_001,15 minutes
2025-03-28T12:31:41.558Z,2.76,68122923b740a0ec57d6123e,sensor_001,15 minutes
2025-03-28T12:46:41.558Z,2.76,68122923b740a0ec57d6123f,sensor_001,15 minutes
2025-03-28T13:01:41.558Z,2.67,68122923b740a0ec57d61240,sensor_001,15 minutes
2025-03-28T13:16:41.558Z,2.79,68122923b740a0ec57d61241,sensor_001,15 minutes
2025-03-28T13:31:41.558Z,2.7,68122923b740a0ec57d61242,sensor_001,15 minutes
2025-03-28T13:46:41.558Z,2.76,68122923b740a0ec57d61243,sensor_001,15 minutes
2025-03-28T14:01:41.558Z,2.73,68122923b740a0ec57d61244,sensor_001,15 minutes
2025-03-28T14:16:41.558Z,2.73,68122923b740a0ec57d61245,sensor_001,15 minutes
2025-03-28T14:31:41.558Z,2.73,68122923b740a0ec57d61246,sensor_001,15 minutes
2025-03-28T14:46:41.558Z,2.73,68122923b740a0ec57d61247,sensor_001,15 minutes
2025-03-28T15:01:41.558Z,2.73,68122923b740a0ec57d61248,sensor_001,15 minutes
2025-03-28T15:16:41.558Z,2.67,68122923b740a0ec57d61249,sensor_001,15 minutes
2025-03-28T15:31:41.558Z,2.73,68122923b740a0ec57d6124a,sensor_001,15 minutes
2025-03-28T15:46:41.558Z,2.7,68122923b740a0ec57d6124b,sensor_001,15 minutes
2025-03-28T16:01:41.558Z,2.73,68122923b740a0ec57d6124c,sensor_001,15 minutes
2025-03-28T16:16:41.558Z,2.67,68122923b740a0ec57d6124d,sensor_001,15 minutes
2025-03-28T16:31:41.558Z,2.76,68122923b740a0ec57d6124e,sensor_001,15 minutes
2025-03-28T16:46:41.558Z,2.64,68122923b740a0ec57d6124f,sensor_001,15 minutes
2025-03-28T17:01:41.558Z,2.76,68122923b740a0ec57d61250,sensor_001,15 minutes
2025-03-28T17:16:41.558Z,2.73,68122923b740a0ec57d61251,sensor_001,15 minutes
2025-03-28T17:31:41.558Z,2.73,68122923b740a0ec57d61252,sensor_001,15 minutes
2025-03-28T17:46:41.558Z,2.7,68122923b740a0ec57d61253,sensor_001,15 minutes
2025-03-28T18:01:41.558Z,2.73,68122923b740a0ec57d61254,sensor_001,15 minutes
2025-03-28T18:16:41.558Z,2.7,68122923b740a0ec57d61255,sensor_001,15 minutes
2025-03-28T18:31:41.558Z,2.76,68122923b740a0ec57d61256,sensor_001,15 minutes
2025-03-28T18:46:41.558Z,2.76,68122923b740a0ec57d61257,sensor_001,15 minutes
2025-03-28T19:01:41.558Z,2.73,68122923b740a0ec57d61258,sensor_001,15 minutes
2025-03-28T19:16:41.558Z,2.79,68122923b740a0ec57d61259,sensor_001,15 minutes
2025-03-28T19:31:41.558Z,2.67,68122923b740a0ec57d6125a,sensor_001,15 minutes
2025-03-28T19:46:41.558Z,2.79,68122923b740a0ec57d6125b,sensor_001,15 minutes
2025-03-28T20:01:41.558Z,2.67,68122923b740a0ec57d6125c,sensor_001,15 minutes
2025-03-28T20:16:41.558Z,2.79,68122923b740a0ec57d6125d,sensor_001,15 minutes
2025-03-28T20:31:41.558Z,2.73,68122923b740a0ec57d6125e,sensor_001,15 minutes
2025-03-28T20:46:41.558Z,2.73,68122923b740a0ec57d6125f,sensor_001,15 minutes
2025-03-28T21:01:41.558Z,2.67,68122923b740a0ec57d61260,sensor_001,15 minutes
2025-03-28T21:16:41.558Z,2.7,68122923b740a0ec57d61261,sensor_001,15 minutes
2025-03-28T21:31:41.558Z,2.67,68122923b740a0ec57d61262,sensor_001,15 minutes
2025-03-28T21:46:41.558Z,2.67,68122923b740a0ec57d61263,sensor_001,15 minutes
2025-03-28T22:01:41.558Z,2.76,68122923b740a0ec57d61264,sensor_001,15 minutes
2025-03-28T22:16:41.558Z,2.67,68122923b740a0ec57d61265,sensor_001,15 minutes
2025-03-28T22:31:41.558Z,2.7,68122923b740a0ec57d61266,sensor_001,15 minutes
2025-03-28T22:46:41.558Z,2.67,68122923b740a0ec57d61267,sensor_001,15 minutes
2025-03-28T23:01:41.558Z,2.7,68122923b740a0ec57d61268,sensor_001,15 minutes
2025-03-28T23:16:41.558Z,2.7,68122923b740a0ec57d61269,sensor_001,15 minutes
2025-03-28T23:31:41.558Z,2.73,68122923b740a0ec57d6126a,sensor_001,15 minutes
2025-03-28T23:46:41.558Z,2.7,68122923b740a0ec57d6126b,sensor_001,15 minutes
2025-03-29T00:01:41.558Z,2.73,68122923b740a0ec57d6126c,sensor_001,15 minutes
2025-03-29T00:16:41.558Z,2.7,68122923b740a0ec57d6126d,sensor_001,15 minutes
2025-03-29T00:31:41.558Z,2.7,68122923b740a0ec57d6126e,sensor_001,15 minutes
2025-03-29T00:46:41.558Z,2.73,68122923b740a0ec57d6126f,sensor_001,15 minutes
2025-03-29T01:01:41.558Z,2.67,68122923b740a0ec57d61270,sensor_001,15 minutes
2025-03-29T01:16:41.558Z,2.76,68122923b740a0ec57d61271,sensor_001,15 minutes
2025-03-29T01:31:41.558Z,2.7,68122923b740a0ec57d61272,sensor_001,15 minutes
2025-03-29T01:46:41.558Z,2.73,68122923b740a0ec57d61273,sensor_001,15 minutes
2025-03-29T02:01:41.558Z,2.7,68122923b740a0ec57d61274,sensor_001,15 minutes
2025-03-29T02:16:41.558Z,2.73,68122923b740a0ec57d61275,sensor_001,15 minutes
2025-03-29T02:31:41.558Z,2.7,68122923b740a0ec57d61276,sensor_001,15 minutes
2025-03-29T02:46:41.558Z,2.7,68122923b740a0ec57d61277,sensor_001,15 minutes
2025-03-29T03:01:41.558Z,2.73,68122923b740a0ec57d61278,sensor_001,15 minutes
2025-03-29T03:16:41.558Z,2.67,68122923b740a0ec57d61279,sensor_001,15 minutes
2025-03-29T03:31:41.558Z,2.7,68122923b740a0ec57d6127a,sensor_001,15 minutes
2025-03-29T03:46:41.558Z,2.67,68122923b740a0ec57d6127b,sensor_001,15 minutes
2025-03-29T04:01:41.558Z,2.73,68122923b740a0ec57d6127c,sensor_001,15 minutes
2025-03-29T04:16:41.558Z,2.67,68122923b740a0ec57d6127d,sensor_001,15 minutes
2025-03-29T04:31:41.558Z,2.7,68122923b740a0ec57d6127e,sensor_001,15 minutes
2025-03-29T04:46:41.558Z,2.67,68122923b740a0ec57d6127f,sensor_001,15 minutes
2025-03-29T05:01:41.558Z,2.73,68122923b740a0ec57d61280,sensor_001,15 minutes
2025-03-29T05:16:41.558Z,2.7,68122923b740a0ec57d61281,sensor_001,15 minutes
2025-03-29T05:31:41.558Z,2.73,68122923b740a0ec57d61282,sensor_001,15 minutes
2025-03-29T05:46:41.558Z,2.7,68122923b740a0ec57d61283,sensor_001,15 minutes
2025-03-29T06:01:41.558Z,2.73,68122923b740a0ec57d61284,sensor_001,15 minutes
2025-03-29T06:16:41.558Z,2.73,68122923b740a0ec57d61285,sensor_001,15 minutes
2025-03-29T06:31:41.558Z,2.76,68122923b740a0ec57d61286,sensor_001,15 minutes
2025-03-29T06:46:41.558Z,2.79,68122923b740a0ec57d61287,sensor_001,15 minutes
2025-03-29T07:01:41.558Z,2.73,68122923b740a0ec57d61288,sensor_001,15 minutes
2025-03-29T07:16:41.558Z,2.76,68122923b740a0ec57d61289,sensor_001,15 minutes
2025-03-29T07:31:41.558Z,2.7,68122923b740a0ec57d6128a,sensor_001,15 minutes
2025-03-29T07:46:41.558Z,2.79,68122923b740a0ec57d6128b,sensor_001,15 minutes
2025-03-29T08:01:41.558Z,2.73,68122923b740a0ec57d6128c,sensor_001,15 minutes
2025-03-29T08:16:41.558Z,2.76,68122923b740a0ec57d6128d,sensor_001,15 minutes
2025-03-29T08:31:41.558Z,2.76,68122923b740a0ec57d6128e,sensor_001,15 minutes
2025-03-29T08:46:41.558Z,2.73,68122923b740a0ec57d6128f,sensor_001,15 minutes
2025-03-29T09:01:41.558Z,2.76,68122923b740a0ec57d61290,sensor_001,15 minutes
2025-03-29T09:16:41.558Z,2.73,68122923b740a0ec57d61291,sensor_001,15 minutes
2025-03-29T09:31:41.558Z,2.79,68122923b740a0ec57d61292,sensor_001,15 minutes
2025-03-29T09:46:41.558Z,2.7,68122923b740a0ec57d61293,sensor_001,15 minutes
2025-03-29T10:01:41.558Z,2.76,68122923b740a0ec57d61294,sensor_001,15 minutes
2025-03-29T10:16:41.558Z,2.7,68122923b740a0ec57d61295,sensor_001,15 minutes
2025-03-29T10:31:41.558Z,2.76,68122923b740a0ec57d61296,sensor_001,15 minutes
2025-03-29T10:46:41.558Z,2.73,68122923b740a0ec57d61297,sensor_001,15 minutes
2025-03-29T11:01:41.558Z,2.79,68122923b740a0ec57d61298,sensor_001,15 minutes
2025-03-29T11:16:41.558Z,2.7,68122923b740a0ec57d61299,sensor_001,15 minutes
2025-03-29T11:31:41.558Z,2.73,68122923b740a0ec57d6129a,sensor_001,15 minutes
2025-03-29T11:46:41.558Z,2.73,68122923b740a0ec57d6129b,sensor_001,15 minutes
2025-03-29T12:01:41.558Z,2.73,68122923b740a0ec57d6129c,sensor_001,15 minutes
2025-03-29T12:16:41.558Z,2.79,68122923b740a0ec57d6129d,sensor_001,15 minutes
2025-03-29T12:31:41.558Z,2.73,68122923b740a0ec57d6129e,sensor_001,15 minutes
2025-03-29T12:46:41.558Z,2.79,68122923b740a0ec57d6129f,sensor_001,15 minutes
2025-03-29T13:01:41.558Z,2.67,68122923b740a0ec57d612a0,sensor_001,15 minutes
2025-03-29T13:16:41.558Z,2.79,68122923b740a0ec57d612a1,sensor_001,15 minutes
2025-03-29T13:31:41.558Z,2.7,68122923b740a0ec57d612a2,sensor_001,15 minutes
2025-03-29T13:46:41.558Z,2.76,68122923b740a0ec57d612a3,sensor_001,15 minutes
2025-03-29T14:01:41.558Z,2.73,68122923b740a0ec57d612a4,sensor_001,15 minutes
2025-03-29T14:16:41.558Z,2.79,68122923b740a0ec57d612a5,sensor_001,15 minutes
2025-03-29T14:31:41.558Z,2.73,68122923b740a0ec57d612a6,sensor_001,15 minutes
2025-03-29T14:46:41.558Z,2.73,68122923b740a0ec57d612a7,sensor_001,15 minutes
2025-03-29T15:01:41.558Z,2.76,68122923b740a0ec57d612a8,sensor_001,15 minutes
2025-03-29T15:16:41.558Z,2.67,68122923b740a0ec57d612a9,sensor_001,15 minutes
2025-03-29T15:31:41.558Z,2.76,68122923b740a0ec57d612aa,sensor_001,15 minutes
2025-03-29T15:46:41.558Z,2.67,68122923b740a0ec57d612ab,sensor_001,15 minutes
2025-03-29T16:01:41.558Z,2.73,68122923b740a0ec57d612ac,sensor_001,15 minutes
2025-03-29T16:16:41.558Z,2.7,68122923b740a0ec57d612ad,sensor_001,15 minutes
2025-03-29T16:31:41.558Z,2.73,68122923b740a0ec57d612ae,sensor_001,15 minutes
2025-03-29T16:46:41.558Z,2.67,68122923b740a0ec57d612af,sensor_001,15 minutes
2025-03-29T17:01:41.558Z,2.73,68122923b740a0ec57d612b0,sensor_001,15 minutes
2025-03-29T17:16:41.558Z,2.67,68122923b740a0ec57d612b1,sensor_001,15 minutes
2025-03-29T17:31:41.558Z,2.73,68122923b740a0ec57d612b2,sensor_001,15 minutes
2025-03-29T17:46:41.558Z,2.67,68122923b740a0ec57d612b3,sensor_001,15 minutes
2025-03-29T18:01:41.558Z,2.7,68122923b740a0ec57d612b4,sensor_001,15 minutes
2025-03-29T18:16:41.558Z,2.73,68122923b740a0ec57d612b5,sensor_001,15 minutes
2025-03-29T18:31:41.558Z,2.73,68122923b740a0ec57d612b6,sensor_001,15 minutes
2025-03-29T18:46:41.558Z,2.79,68122923b740a0ec57d612b7,sensor_001,15 minutes
2025-03-29T19:01:41.558Z,2.73,68122923b740a0ec57d612b8,sensor_001,15 minutes
2025-03-29T19:16:41.558Z,2.76,68122923b740a0ec57d612b9,sensor_001,15 minutes
2025-03-29T19:31:41.558Z,2.73,68122923b740a0ec57d612ba,sensor_001,15 minutes
2025-03-29T19:46:41.558Z,2.76,68122923b740a0ec57d612bb,sensor_001,15 minutes
2025-03-29T20:01:41.558Z,2.76,68122923b740a0ec57d612bc,sensor_001,15 minutes
2025-03-29T20:16:41.558Z,2.76,68122923b740a0ec57d612bd,sensor_001,15 minutes
2025-03-29T20:31:41.558Z,2.7,68122923b740a0ec57d612be,sensor_001,15 minutes
2025-03-29T20:46:41.558Z,2.7,68122923b740a0ec57d612bf,sensor_001,15 minutes
2025-03-29T21:01:41.558Z,2.73,68122923b740a0ec57d612c0,sensor_001,15 minutes
2025-03-29T21:16:41.558Z,2.7,68122923b740a0ec57d612c1,sensor_001,15 minutes
2025-03-29T21:31:41.558Z,2.73,68122923b740a0ec57d612c2,sensor_001,15 minutes
2025-03-29T21:46:41.558Z,2.67,68122923b740a0ec57d612c3,sensor_001,15 minutes
2025-03-29T22:01:41.558Z,2.73,68122923b740a0ec57d612c4,sensor_001,15 minutes
2025-03-29T22:16:41.558Z,2.67,68122923b740a0ec57d612c5,sensor_001,15 minutes
2025-03-29T22:31:41.558Z,2.7,68122923b740a0ec57d612c6,sensor_001,15 minutes
2025-03-29T22:46:41.558Z,2.67,68122923b740a0ec57d612c7,sensor_001,15 minutes
2025-03-29T23:01:41.558Z,2.73,68122923b740a0ec57d612c8,sensor_001,15 minutes
2025-03-29T23:16:41.558Z,2.67,68122923b740a0ec57d612c9,sensor_001,15 minutes
2025-03-29T23:31:41.558Z,2.7,68122923b740a0ec57d612ca,sensor_001,15 minutes
2025-03-29T23:46:41.558Z,2.67,68122923b740a0ec57d612cb,sensor_001,15 minutes
2025-03-30T00:01:41.558Z,2.7,68122923b740a0ec57d612cc,sensor_001,15 minutes
2025-03-30T00:16:41.558Z,2.73,68122923b740a0ec57d612cd,sensor_001,15 minutes
2025-03-30T00:31:41.558Z,2.67,68122923b740a0ec57d612ce,sensor_001,15 minutes
2025-03-30T00:46:41.558Z,2.73,68122923b740a0ec57d612cf,sensor_001,15 minutes
2025-03-30T01:01:41.558Z,2.7,68122923b740a0ec57d612d0,sensor_001,15 minutes
2025-03-30T01:16:41.558Z,2.76,68122923b740a0ec57d612d1,sensor_001,15 minutes
2025-03-30T01:31:41.558Z,2.73,68122923b740a0ec57d612d2,sensor_001,15 minutes
2025-03-30T01:46:41.558Z,2.76,68122923b740a0ec57d612d3,sensor_001,15 minutes
2025-03-30T02:01:41.558Z,2.73,68122923b740a0ec57d612d4,sensor_001,15 minutes
2025-03-30T02:16:41.558Z,2.7,68122923b740a0ec57d612d5,sensor_001,15 minutes
2025-03-30T02:31:41.558Z,2.76,68122923b740a0ec57d612d6,sensor_001,15 minutes
2025-03-30T02:46:41.558Z,2.7,68122923b740a0ec57d612d7,sensor_001,15 minutes
2025-03-30T03:01:41.558Z,2.79,68122923b740a0ec57d612d8,sensor_001,15 minutes
2025-03-30T03:16:41.558Z,2.73,68122923b740a0ec57d612d9,sensor_001,15 minutes
2025-03-30T03:31:41.558Z,2.76,68122923b740a0ec57d612da,sensor_001,15 minutes
2025-03-30T03:46:41.558Z,2.7,68122923b740a0ec57d612db,sensor_001,15 minutes
2025-03-30T04:01:41.558Z,2.76,68122923b740a0ec57d612dc,sensor_001,15 minutes
2025-03-30T04:16:41.558Z,2.73,68122923b740a0ec57d612dd,sensor_001,15 minutes
2025-03-30T04:31:41.558Z,2.7,68122923b740a0ec57d612de,sensor_001,15 minutes
2025-03-30T04:46:41.558Z,2.67,68122923b740a0ec57d612df,sensor_001,15 minutes
2025-03-30T05:01:41.558Z,2.73,68122923b740a0ec57d612e0,sensor_001,15 minutes
2025-03-30T05:16:41.558Z,2.67,68122923b740a0ec57d612e1,sensor_001,15 minutes
2025-03-30T05:31:41.558Z,2.7,68122923b740a0ec57d612e2,sensor_001,15 minutes
2025-03-30T05:46:41.558Z,2.73,68122923b740a0ec57d612e3,sensor_001,15 minutes
2025-03-30T06:01:41.558Z,2.73,68122923b740a0ec57d612e4,sensor_001,15 minutes
2025-03-30T06:16:41.558Z,2.76,68122923b740a0ec57d612e5,sensor_001,15 minutes
2025-03-30T06:31:41.558Z,2.73,68122923b740a0ec57d612e6,sensor_001,15 minutes
2025-03-30T06:46:41.558Z,2.76,68122923b740a0ec57d612e7,sensor_001,15 minutes
2025-03-30T07:01:41.558Z,2.67,68122923b740a0ec57d612e8,sensor_001,15 minutes
2025-03-30T07:16:41.558Z,2.79,68122923b740a0ec57d612e9,sensor_001,15 minutes
2025-03-30T07:31:41.558Z,2.73,68122923b740a0ec57d612ea,sensor_001,15 minutes
2025-03-30T07:46:41.558Z,2.76,68122923b740a0ec57d612eb,sensor_001,15 minutes
2025-03-30T08:01:41.558Z,2.79,68122923b740a0ec57d612ec,sensor_001,15 minutes
2025-03-30T08:16:41.558Z,2.73,68122923b740a0ec57d612ed,sensor_001,15 minutes
2025-03-30T08:31:41.558Z,2.76,68122923b740a0ec57d612ee,sensor_001,15 minutes
2025-03-30T08:46:41.558Z,2.7,68122923b740a0ec57d612ef,sensor_001,15 minutes
2025-03-30T09:01:41.558Z,2.79,68122923b740a0ec57d612f0,sensor_001,15 minutes
2025-03-30T09:16:41.558Z,2.73,68122923b740a0ec57d612f1,sensor_001,15 minutes
2025-03-30T09:31:41.558Z,2.76,68122923b740a0ec57d612f2,sensor_001,15 minutes
2025-03-30T09:46:41.558Z,2.73,68122923b740a0ec57d612f3,sensor_001,15 minutes
2025-03-30T10:01:41.558Z,2.73,68122923b740a0ec57d612f4,sensor_001,15 minutes
2025-03-30T10:16:41.558Z,2.76,68122923b740a0ec57d612f5,sensor_001,15 minutes
2025-03-30T10:31:41.558Z,2.73,68122923b740a0ec57d612f6,sensor_001,15 minutes
2025-03-30T10:46:41.558Z,2.67,68122923b740a0ec57d612f7,sensor_001,15 minutes
2025-03-30T11:01:41.558Z,2.79,68122923b740a0ec57d612f8,sensor_001,15 minutes
2025-03-30T11:16:41.558Z,2.7,68122923b740a0ec57d612f9,sensor_001,15 minutes
2025-03-30T11:31:41.558Z,2.73,68122923b740a0ec57d612fa,sensor_001,15 minutes
2025-03-30T11:46:41.558Z,2.73,68122923b740a0ec57d612fb,sensor_001,15 minutes
2025-03-30T12:01:41.558Z,2.73,68122923b740a0ec57d612fc,sensor_001,15 minutes
2025-03-30T12:16:41.558Z,2.73,68122923b740a0ec57d612fd,sensor_001,15 minutes
2025-03-30T12:31:41.558Z,2.7,68122923b740a0ec57d612fe,sensor_001,15 minutes
2025-03-30T12:46:41.558Z,2.73,68122923b740a0ec57d612ff,sensor_001,15 minutes
2025-03-30T13:01:41.558Z,2.64,68122923b740a0ec57d61300,sensor_001,15 minutes
2025-03-30T13:16:41.558Z,2.79,68122923b740a0ec57d61301,sensor_001,15 minutes
2025-03-30T13:31:41.558Z,2.7,68122923b740a0ec57d61302,sensor_001,15 minutes
